Age,Income,Children,Tenure,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Gender_Male,Gender_Nonbinary,Marital_Married,Marital_NeverMarried,Marital_Separated,Marital_Widowed
54,18231.63,8,11.19005,8.907996,0,0,0,1,0,1,0,0,0,0,1,5,5,5,5,6,5,5,4,0,0,1,0,0,0
44,16314.59,1,12.18592,10.16254,0,1,1,1,0,0,1,0,1,0,0,7,6,7,6,4,7,6,6,1,0,0,0,1,0
74,18620.8,2,17.95225,10.97789,0,1,0,0,0,0,0,1,0,0,1,6,5,6,6,6,5,6,5,1,0,0,0,0,0
74,44526.16,1,19.78766,11.69889,0,0,0,1,0,1,1,1,0,0,1,5,5,5,6,5,6,6,5,0,0,0,0,1,0
48,23184.49,4,11.20643,11.52769,1,0,0,1,1,0,1,0,0,1,0,5,6,6,6,5,6,6,6,1,0,0,0,0,1
81,38363.26,0,2.582668,11.95007,0,0,0,1,1,1,0,0,1,1,0,6,6,5,5,5,6,5,5,0,0,0,0,1,0
83,57119.13,0,8.152935,10.70593,0,1,0,1,0,0,0,1,0,0,0,6,6,6,5,7,6,6,5,1,0,0,0,1,0
68,45125.98,1,5.402848,6.895659,0,0,0,1,0,1,0,1,1,1,1,5,6,4,5,6,6,6,6,0,0,0,1,0,0
53,24050.09,7,7.969762,10.49746,0,1,1,1,1,0,0,0,1,1,1,5,5,6,5,5,6,5,4,1,0,0,0,0,0
54,20489.38,3,6.106821,12.00248,0,1,0,1,0,1,0,1,0,0,0,4,3,5,5,5,4,6,4,0,0,0,0,0,1
41,18014.85,1,6.463724,12.38772,0,0,0,1,1,0,0,1,0,0,0,5,5,5,5,4,5,6,3,0,0,0,0,1,0
32,36377.21,10,8.285158,10.98759,0,1,0,1,1,1,1,1,0,1,1,7,6,6,5,7,5,5,4,0,0,0,0,1,0
27,11737.67,1,17.7076,12.53943,0,0,0,1,0,1,0,1,0,1,1,6,6,6,5,5,6,6,4,1,0,0,0,0,0
47,49662.82,0,31.81602,12.33405,0,1,0,1,0,1,1,0,0,1,0,4,6,4,6,6,5,4,5,0,0,0,1,0,0
50,21902.4,3,23.55037,12.75802,0,1,0,1,0,1,0,0,1,0,0,5,5,5,5,5,6,5,5,0,0,0,0,0,1
26,20223.8,3,22.30566,12.50019,0,1,0,1,1,0,0,0,1,1,0,4,5,4,7,4,4,7,6,1,0,0,1,0,0
89,63155.68,2,9.975367,8.52773,0,0,0,0,1,0,0,1,0,0,1,5,5,5,5,7,5,6,5,0,0,0,0,0,1
40,26048.51,4,1.358678,11.95077,0,0,1,1,0,0,1,0,0,1,1,6,7,7,4,6,5,6,8,1,0,1,0,0,0
83,8568.21,0,2.222289,8.580878,0,1,0,1,1,1,0,1,0,1,0,4,3,3,5,4,5,6,5,0,0,1,0,0,0
71,25590.46,0,7.028485,13.47619,0,0,0,1,1,1,0,0,1,0,1,5,4,4,6,5,5,4,7,1,0,0,1,0,0
89,4025.77,2,19.04207,11.33201,1,1,0,1,1,1,0,1,1,1,1,5,6,7,5,6,7,7,6,0,0,0,1,0,0
25,48360.48,3,7.848542,9.823607,0,0,1,1,1,0,0,1,1,1,1,7,6,6,5,5,7,6,7,1,0,0,0,0,0
40,44309.72,1,7.539374,10.93373,0,0,0,1,1,1,1,0,1,1,0,5,5,6,6,5,5,5,5,0,0,0,0,0,1
36,60010.8,0,11.07238,5.221072,0,1,0,1,1,1,0,1,0,1,0,7,6,6,6,5,6,5,6,1,0,1,0,0,0
70,89882.52,3,11.86797,7.462184,0,1,1,1,0,0,1,0,1,1,1,4,4,4,4,7,3,4,4,1,0,0,0,0,0
81,86374.11,3,7.649477,10.5045,1,1,0,0,0,0,1,1,1,0,1,7,6,7,5,5,6,5,5,0,0,1,0,0,0
70,34260.52,3,16.60351,15.8889,0,1,1,0,0,0,1,0,0,1,1,5,4,5,6,5,5,4,6,1,0,0,1,0,0
74,27361.04,4,4.030411,9.241986,0,1,1,1,1,0,0,0,0,0,1,5,6,4,5,5,6,5,4,1,0,0,0,0,1
79,76126.58,2,14.34892,9.044187,1,1,0,0,1,1,0,1,0,1,1,6,5,6,5,5,5,7,4,1,0,0,0,0,0
66,31680.85,2,19.30476,6.006855,0,0,0,1,0,1,0,1,1,1,1,5,5,5,5,5,6,5,4,1,0,0,0,0,0
38,31239.87,6,8.584144,8.18622,0,1,0,1,1,0,0,0,0,0,0,5,4,5,4,7,5,4,5,1,0,0,0,0,0
25,30324.88,4,1.849221,11.14727,0,1,0,1,0,0,1,1,1,1,0,5,4,4,5,4,5,7,5,1,0,0,1,0,0
34,134838.8,2,9.51775,6.387828,1,1,1,1,0,0,0,1,0,1,1,6,6,5,6,6,5,5,5,1,0,0,0,0,0
42,33471.07,0,6.708628,11.92715,0,1,0,1,1,1,1,0,1,0,1,4,4,5,7,3,6,6,6,0,0,0,0,0,1
79,40869.93,4,10.28653,7.401076,0,0,0,1,1,1,0,1,1,1,1,6,5,5,6,4,5,5,4,0,0,0,0,0,1
26,60826.49,2,11.32663,11.90071,0,1,0,1,0,0,0,1,0,0,1,4,4,6,5,6,5,7,4,0,0,0,0,1,0
83,32783.94,1,6.574699,10.11537,1,1,1,1,0,0,1,1,0,0,1,6,6,5,5,6,5,5,6,1,0,0,0,1,0
86,16711.49,4,1.126364,13.49933,1,1,0,1,0,0,0,0,1,1,1,5,5,6,6,5,5,6,6,1,0,0,1,0,0
55,49993.51,2,6.91807,8.962113,1,0,0,1,1,1,0,0,0,0,0,5,6,5,4,7,4,3,4,1,0,0,1,0,0
31,29539.51,1,18.32428,10.16935,0,1,0,1,1,0,0,1,0,0,0,6,6,5,6,4,7,7,6,0,0,0,1,0,0
55,45243.63,1,22.98475,9.292863,0,1,0,1,0,0,0,0,0,1,1,7,7,7,5,4,8,6,6,0,0,0,0,0,1
87,15160.7,1,6.31339,9.760091,0,0,0,1,1,1,1,0,1,1,0,7,7,7,7,6,6,6,7,1,0,0,0,0,0
84,42037.97,1,10.03914,13.79652,0,1,1,1,1,0,0,0,1,0,0,8,6,7,3,7,7,6,7,1,0,1,0,0,0
48,34590.21,1,17.77264,11.65151,0,0,0,1,0,0,0,1,0,0,1,7,5,7,4,5,5,6,7,1,0,0,0,0,0
21,1193.66,0,21.50913,7.364702,0,0,1,0,1,1,1,1,0,1,0,4,5,5,6,6,4,5,5,1,0,0,1,0,0
42,10093.3,4,20.88324,13.54602,0,0,0,1,0,0,0,1,1,0,0,4,3,4,6,5,5,6,4,1,0,0,0,0,0
82,38056.65,3,15.95966,12.30736,0,0,0,1,0,1,1,1,1,1,0,6,6,6,5,6,6,5,7,0,0,0,0,0,0
31,48432.85,2,1.925345,4.63584,1,0,0,1,1,0,1,1,0,0,1,5,5,6,6,5,4,3,4,1,0,0,0,0,1
19,57992.91,3,5.698156,9.819494,0,0,0,1,0,1,0,1,1,1,1,6,7,6,7,5,6,7,6,1,0,0,0,0,0
30,74373.82,1,4.225661,9.896211,1,1,1,1,1,0,1,1,1,0,0,5,4,5,6,6,5,6,7,0,0,1,0,0,0
25,79402.83,2,21.19498,10.51982,0,1,0,1,0,1,0,1,1,1,1,5,5,6,5,6,5,7,6,0,1,1,0,0,0
26,30421.01,3,23.04458,14.08044,1,1,0,1,0,0,0,0,1,0,1,4,4,4,5,4,6,6,5,0,0,0,1,0,0
57,66698.79,0,9.900853,10.76198,0,1,0,1,0,0,1,1,0,1,1,5,5,6,5,5,4,5,5,1,0,0,0,0,0
56,18275.19,0,1.15025,6.990118,0,0,0,1,1,1,0,0,1,1,0,6,7,7,5,6,5,7,6,0,0,1,0,0,0
89,40406.98,0,3.794103,16.36612,0,1,1,1,0,0,0,1,0,0,0,5,5,4,5,7,6,4,5,1,0,0,0,0,0
84,45874.19,1,7.579193,10.0487,1,0,0,1,1,0,1,0,0,0,1,6,6,6,6,5,8,7,8,0,0,1,0,0,0
56,6327.17,5,10.44433,10.88222,0,1,0,1,0,0,1,1,0,0,0,6,6,6,3,6,6,6,4,0,0,0,0,0,0
52,76765.17,1,10.35635,10.32391,0,0,1,1,0,0,0,0,1,0,1,5,6,6,5,7,5,5,8,1,0,0,1,0,0
78,28326.47,0,4.908846,10.94525,0,0,0,1,0,0,1,0,0,0,0,6,5,5,7,4,6,7,7,1,0,0,1,0,0
33,42506.46,0,2.637164,7.041544,0,1,0,1,1,0,0,0,0,0,1,5,7,7,5,5,5,6,5,1,0,0,0,1,0
48,8874.14,1,8.547698,7.749421,0,1,0,1,1,0,1,1,0,0,0,4,4,5,5,4,5,6,4,1,0,1,0,0,0
70,17844.64,0,7.465071,9.519197,0,0,0,0,1,1,0,0,0,1,1,6,5,5,4,6,6,7,6,0,0,0,0,0,0
87,34923.5,3,2.681114,9.022046,0,0,1,1,1,1,1,1,0,1,0,6,6,6,7,5,7,7,4,1,0,0,0,1,0
49,156571.0,0,2.780152,4.929908,1,0,1,1,0,0,0,1,0,0,0,6,6,6,6,6,6,6,4,0,0,0,0,1,0
37,29101.96,3,6.979961,5.924693,1,1,1,1,0,0,0,0,1,0,1,6,6,6,3,7,6,4,5,0,0,0,1,0,0
18,57578.24,3,5.436971,10.34662,0,0,0,1,1,0,0,0,0,0,1,5,6,6,6,7,5,5,5,0,0,0,0,0,1
70,55903.55,1,8.671709,10.67552,0,1,1,1,0,1,1,0,1,0,1,3,5,4,5,6,5,4,6,1,0,0,0,1,0
51,18970.04,2,13.84934,6.212122,0,0,0,1,1,0,0,0,0,1,0,4,3,4,7,5,6,5,5,0,0,1,0,0,0
29,37947.15,1,4.055418,11.59418,0,0,0,1,1,0,0,1,1,0,0,4,4,4,5,6,6,5,4,0,0,0,0,0,0
29,88219.46,0,13.00557,3.468567,0,0,0,1,0,1,0,0,0,0,0,6,5,6,5,5,6,5,6,0,0,1,0,0,0
29,39719.11,1,6.92143,12.20313,0,0,1,1,1,0,0,0,1,0,0,5,5,5,7,4,7,8,6,1,0,1,0,0,0
89,20456.18,3,8.324816,14.07349,0,0,1,1,0,0,0,1,0,0,0,6,6,8,5,7,7,6,6,1,0,0,0,0,1
76,42529.4,3,3.985217,10.78526,0,0,0,0,0,1,1,1,0,0,0,4,4,5,4,6,5,4,4,0,0,0,1,0,0
19,77498.99,6,16.27572,7.725473,0,0,0,1,1,1,1,1,1,1,0,7,5,6,5,4,6,6,6,0,0,0,0,0,1
26,14345.87,2,21.52164,7.484153,0,0,1,1,0,0,1,0,0,1,0,5,6,5,5,6,6,5,6,0,1,0,1,0,0
21,36562.75,6,7.332162,10.57671,0,1,1,1,0,0,0,1,1,0,1,5,4,6,5,4,7,6,7,1,0,0,0,0,0
77,1143.18,1,3.318059,7.338118,0,0,1,1,0,1,1,0,1,0,1,6,6,6,5,5,5,5,6,1,0,0,1,0,0
29,41079.27,1,3.059231,10.47477,0,0,1,1,0,0,0,0,0,1,0,6,6,6,6,5,5,6,6,0,0,0,0,0,1
33,8995.08,1,15.1242,4.916377,1,1,0,1,1,1,0,1,0,1,1,5,5,4,7,4,5,5,5,1,0,0,1,0,0
21,40941.58,1,9.49754,9.705754,0,0,1,1,0,1,0,0,0,1,1,7,6,6,6,6,6,4,5,0,0,0,0,1,0
73,87527.27,0,15.22417,11.90177,0,0,0,1,1,0,0,1,1,0,1,7,8,5,5,7,6,5,5,1,0,0,0,1,0
75,5678.51,1,1.970645,10.69562,1,0,0,1,0,0,1,0,0,1,0,6,6,6,6,3,7,6,6,1,0,0,0,0,0
77,15876.36,1,1.78963,8.39883,0,0,1,1,0,1,0,0,0,1,0,5,6,6,8,5,7,5,5,1,0,0,0,1,0
73,35665.19,7,7.007574,7.990121,0,0,0,1,1,0,0,0,0,0,1,8,7,6,5,5,7,8,6,0,0,1,0,0,0
62,2772.21,0,7.457111,0.3550483,1,0,0,1,0,0,0,1,0,1,1,6,5,7,4,6,3,4,5,0,0,0,0,0,1
35,9121.25,2,12.44495,15.4471,0,0,0,1,0,1,0,1,1,1,1,7,8,6,7,6,6,6,5,0,0,0,1,0,0
24,22041.68,2,5.147213,5.919886,0,0,0,1,0,1,1,0,1,1,0,5,5,5,6,6,6,5,6,1,0,1,0,0,0
18,11574.18,1,2.382538,9.20065,0,1,0,1,0,0,0,0,1,1,1,6,5,6,4,5,4,6,5,0,0,0,0,0,0
26,35553.18,4,8.454096,15.36682,0,0,0,1,0,1,0,0,1,0,0,5,5,4,4,6,5,5,5,0,0,1,0,0,0
21,46506.9,3,2.176948,17.50097,0,1,1,1,0,1,0,1,0,0,1,6,5,5,7,4,6,6,4,0,0,1,0,0,0
85,28522.56,0,12.36516,11.02093,0,1,0,0,1,0,0,0,0,1,0,4,6,5,6,5,5,5,5,1,0,0,0,0,0
32,8641.78,2,4.023413,7.491292,0,0,0,1,1,0,1,0,1,1,0,5,5,4,5,6,5,4,4,0,0,0,0,1,0
63,38737.86,3,1.709971,6.693519,0,1,0,1,0,0,1,0,1,1,0,7,7,8,5,5,7,6,6,0,0,0,0,1,0
40,38294.57,3,8.209844,8.095364,1,0,0,1,1,1,0,1,0,1,0,6,6,6,5,4,6,6,7,0,0,0,0,0,1
31,10046.87,5,3.713732,9.489342,0,1,0,1,1,1,0,0,1,0,1,4,6,5,7,5,6,6,4,0,0,0,0,1,0
66,23693.41,3,10.42522,8.186941,0,0,0,1,1,0,0,1,0,0,1,6,6,5,6,5,6,7,7,0,0,0,0,1,0
72,61617.28,1,4.849803,8.865023,0,0,1,1,1,1,1,0,1,0,0,5,5,5,5,5,6,6,5,1,0,0,0,0,0
42,26577.44,0,14.47965,11.78952,0,1,0,1,1,0,1,0,0,1,0,4,4,7,4,8,4,5,5,1,0,0,0,0,0
64,57546.52,7,1.081032,12.58628,0,1,0,1,1,0,1,0,0,1,1,5,5,5,6,5,6,5,6,1,0,1,0,0,0
27,62893.96,1,21.36386,9.291642,0,0,0,1,1,1,0,0,0,0,0,6,5,6,5,4,6,6,5,0,0,0,0,1,0
74,25376.01,2,12.45303,9.078331,0,0,0,1,1,0,0,0,0,1,0,5,5,6,6,6,5,7,5,1,0,1,0,0,0
45,19623.2,4,9.05217,8.688645,0,0,0,1,1,0,1,0,0,0,0,5,5,5,5,7,5,5,5,0,0,0,0,0,0
57,23188.83,1,1.210715,10.05346,1,0,1,1,0,0,0,1,0,0,1,6,6,6,5,5,7,5,5,0,0,0,0,1,0
38,15377.23,3,2.509742,7.024459,0,1,0,1,1,1,0,0,0,0,1,7,6,6,4,7,6,6,5,1,0,0,0,0,0
46,56868.44,3,1.193519,9.149023,0,1,1,1,0,1,0,1,0,1,1,5,7,6,6,3,7,6,6,1,0,0,0,0,1
42,23813.32,4,6.736871,8.927502,0,0,1,1,0,0,1,1,0,1,1,4,5,5,4,6,5,4,5,0,0,0,0,1,0
62,32383.92,3,3.033312,13.74408,1,0,0,1,0,1,0,0,1,0,1,5,5,6,4,8,3,4,4,1,0,0,0,0,0
47,5570.57,2,5.891019,8.931718,0,1,0,1,0,0,0,1,1,0,1,5,5,4,5,7,4,5,6,1,0,0,0,0,1
38,47890.17,3,5.452285,12.17482,0,0,1,1,1,0,1,0,0,0,0,6,7,7,7,5,8,6,6,0,0,1,0,0,0
45,58187.04,3,8.342325,12.12404,0,0,0,1,0,0,1,0,0,0,0,7,7,6,6,5,8,7,6,1,0,0,0,0,0
77,14301.62,9,19.22796,9.448073,0,1,0,1,0,0,1,0,0,0,0,6,5,4,4,5,5,6,6,0,0,0,0,1,0
48,12122.59,1,6.203352,6.665106,0,0,0,1,1,1,0,1,1,0,1,6,7,6,6,6,5,7,7,1,0,0,1,0,0
75,25130.75,1,8.867984,7.739914,1,0,0,1,0,1,1,1,1,0,1,6,6,6,6,5,6,5,6,0,0,0,0,0,1
18,25947.16,0,9.131577,10.71589,1,1,0,0,0,0,0,0,0,1,0,5,6,5,6,6,5,6,6,0,0,0,0,1,0
36,71686.32,1,23.78115,8.313798,0,0,0,1,0,0,0,0,1,0,0,6,5,5,5,5,5,5,5,0,0,1,0,0,0
40,14912.08,4,3.575214,5.486343,0,0,0,1,0,1,1,1,0,1,1,6,6,6,5,6,6,5,6,1,0,0,0,1,0
55,45856.05,1,16.77025,10.51064,0,0,0,1,1,0,1,0,0,0,0,7,5,6,4,5,7,6,5,1,0,0,0,0,0
18,8894.87,3,2.546083,10.09739,0,1,0,1,1,0,0,0,0,0,0,6,6,6,5,7,6,6,7,0,0,0,0,0,0
61,84292.41,0,2.477662,9.437862,0,0,0,1,1,1,1,0,0,1,1,5,4,4,6,6,4,4,4,0,0,0,0,0,1
62,37029.52,7,1.871066,13.04395,0,1,1,0,0,1,0,1,1,1,1,5,5,4,7,6,5,5,6,0,0,0,0,0,0
82,28823.65,2,6.403708,15.08815,0,0,1,1,0,1,1,1,0,1,1,5,5,7,6,6,4,5,5,1,0,0,0,0,1
39,98176.66,2,10.4983,6.115071,0,1,0,1,0,1,0,1,1,0,1,6,7,7,4,6,5,6,4,0,0,1,0,0,0
31,33568.24,3,15.85774,5.229478,0,0,1,1,1,1,0,0,0,0,1,6,6,5,7,4,6,7,7,0,0,0,0,0,0
54,41931.72,7,9.894265,6.77211,0,0,0,0,1,0,1,0,1,0,1,6,5,6,5,5,6,6,5,0,0,0,0,0,1
21,20057.8,1,2.426747,7.383215,0,1,0,1,1,1,0,0,0,1,1,5,5,5,7,5,6,5,6,1,0,0,0,1,0
49,110960.3,1,9.790274,6.418039,0,0,0,1,0,0,0,0,0,1,0,5,5,5,5,5,4,5,6,0,0,1,0,0,0
42,33338.52,7,4.419844,12.58951,0,0,0,1,0,0,0,1,0,1,0,6,6,6,5,4,7,6,7,1,0,1,0,0,0
33,1405.18,4,8.26392,6.808472,0,1,1,1,0,0,0,1,1,0,1,5,6,6,7,3,7,5,6,0,0,0,0,0,0
62,67129.6,1,8.157412,12.25073,1,0,1,1,0,1,1,1,0,0,0,6,6,6,5,6,4,5,4,0,0,0,1,0,0
88,143794.0,2,11.42705,8.167479,0,0,1,1,0,0,1,1,1,1,0,5,6,5,6,5,6,4,5,0,1,0,1,0,0
36,22082.05,2,6.681836,9.874838,0,1,1,1,0,1,1,0,1,1,0,6,5,7,6,5,6,5,5,0,0,1,0,0,0
38,32253.23,4,2.589118,9.303316,1,0,0,1,1,1,1,1,0,0,1,7,7,7,7,4,8,7,6,1,0,0,0,0,0
82,100785.5,0,8.902965,8.334039,0,0,1,1,1,0,0,0,0,0,1,6,6,6,4,6,6,5,5,1,0,0,0,1,0
22,21395.1,2,5.892496,12.17483,0,1,0,0,0,0,0,1,0,0,0,3,3,3,5,6,3,3,4,0,0,1,0,0,0
46,22922.41,2,2.577535,12.30949,0,1,0,1,0,1,0,0,0,1,0,8,8,8,4,7,5,6,5,0,0,0,0,1,0
37,7588.08,4,2.820837,6.421434,0,0,1,1,1,0,0,0,1,1,0,7,6,7,6,4,6,5,7,0,0,0,0,0,1
22,57737.27,0,2.005733,3.267635,0,0,1,1,1,0,1,1,0,1,1,5,6,5,4,7,5,4,4,0,0,0,1,0,0
51,35194.3,0,11.30633,13.15165,0,1,0,1,0,0,0,1,0,1,0,6,5,6,5,5,6,5,4,0,0,0,0,1,0
73,12409.38,0,5.364815,11.16634,0,1,0,1,0,0,1,1,1,1,0,5,5,4,6,6,5,5,6,1,0,0,0,0,1
84,14146.51,0,11.17891,5.627745,1,0,1,1,0,0,0,0,0,0,0,5,5,5,4,8,5,4,6,0,0,0,1,0,0
88,14821.76,1,7.326372,11.14208,0,0,0,1,0,1,0,1,0,1,0,2,4,4,5,6,4,6,3,0,0,0,1,0,0
64,57588.9,4,1.204999,7.427685,1,0,0,1,1,1,1,1,1,0,1,4,5,4,3,6,5,4,4,1,0,0,1,0,0
72,39382.66,0,10.96384,11.89241,0,1,1,1,1,0,0,0,0,1,1,5,5,6,5,6,5,4,4,1,0,0,0,0,0
28,93909.59,0,12.75395,9.472208,0,0,1,1,1,0,1,0,0,0,1,4,5,5,5,6,5,3,2,0,0,1,0,0,0
25,14738.27,4,1.1518,10.02031,1,0,0,0,1,0,0,1,0,1,0,5,5,6,5,5,6,5,5,1,0,0,0,1,0
58,83027.06,1,11.94283,8.288306,0,0,0,0,1,1,0,0,1,0,1,6,6,4,6,6,7,6,8,0,0,0,0,0,1
74,25700.68,0,2.147261,12.4173,0,1,1,1,1,1,1,1,1,1,1,6,6,6,7,6,8,6,5,1,0,0,1,0,0
87,18148.08,0,21.72982,11.04506,0,0,0,1,1,1,0,1,0,1,1,7,6,8,7,4,7,7,7,0,0,0,1,0,0
32,8457.83,0,7.042459,7.457158,1,0,1,1,0,0,1,1,1,0,0,7,6,5,6,6,7,5,6,0,0,0,1,0,0
27,29924.06,3,3.592376,6.583497,0,1,0,1,0,1,0,0,0,1,0,5,5,6,6,4,6,6,6,1,0,0,1,0,0
61,48521.27,4,15.73713,9.273629,0,0,0,1,0,1,0,0,0,1,1,6,7,7,5,5,6,4,4,0,0,0,0,0,1
30,13556.67,9,6.831686,10.54776,0,0,0,1,0,0,0,1,1,1,1,5,6,6,6,4,5,5,5,1,0,0,1,0,0
60,45091.73,1,12.94793,11.1808,0,0,1,1,1,0,0,0,0,0,0,5,4,5,5,6,4,5,8,0,0,0,0,0,1
81,55861.93,1,2.284487,9.014014,0,0,0,1,0,0,0,1,1,1,1,4,5,4,7,4,6,6,7,1,0,0,0,0,0
83,13133.15,0,12.2964,12.2074,1,0,1,1,1,1,0,0,1,0,0,7,7,7,4,5,7,6,6,0,0,0,0,0,1
63,16966.71,3,1.655301,10.5572,1,1,0,1,0,0,0,0,0,1,0,6,5,6,5,5,6,6,6,1,0,0,0,0,0
50,54507.76,1,19.69566,8.471092,0,1,0,0,1,1,0,1,1,0,0,5,5,5,5,6,4,5,5,0,0,0,0,1,0
45,30502.48,3,7.521969,8.034529,1,1,0,1,1,0,1,0,0,1,0,4,4,5,6,4,5,4,5,1,0,0,0,0,0
30,17739.09,1,5.123883,12.15506,0,1,1,1,1,0,1,1,0,0,1,5,6,5,6,5,7,6,7,1,0,0,0,1,0
87,348.67,0,14.86376,10.36876,0,1,0,1,0,1,0,0,1,1,1,6,7,6,5,6,6,7,6,1,0,0,1,0,0
70,70656.34,1,5.141927,10.97367,0,1,0,0,1,1,1,1,0,0,0,7,7,6,5,7,6,6,6,0,0,0,0,1,0
28,30661.99,0,1.554749,8.985931,0,0,1,1,0,0,1,0,1,1,0,6,6,7,5,5,6,6,6,0,0,0,0,0,0
45,75255.33,2,10.50995,12.69621,0,1,1,1,0,0,0,0,0,0,1,6,6,6,5,6,6,6,5,1,0,0,1,0,0
35,114401.9,1,15.12559,7.455787,0,0,1,1,0,1,1,1,1,1,0,6,6,6,5,5,6,6,6,1,0,0,0,0,1
37,9447.9,4,5.113589,10.66131,0,1,1,1,0,0,0,0,1,1,0,6,5,6,5,4,7,6,5,1,0,1,0,0,0
50,25990.9,0,10.88666,15.40713,0,0,0,1,0,0,0,0,0,0,1,3,4,6,5,6,5,5,5,1,0,1,0,0,0
34,22492.61,1,4.343093,9.284367,0,0,0,1,0,0,1,0,0,1,0,7,6,6,5,6,5,6,7,0,0,1,0,0,0
58,23346.19,7,7.470963,9.896438,0,1,0,1,0,0,0,0,0,1,0,6,6,6,5,5,6,6,6,1,0,0,1,0,0
42,84035.13,3,13.36689,12.94275,0,0,0,1,0,0,0,0,1,1,0,4,3,5,6,5,6,5,6,1,0,0,0,0,1
63,27432.43,2,2.596868,10.42239,0,0,0,1,0,0,1,1,1,0,0,4,6,3,5,7,5,4,4,0,0,0,0,0,0
78,30351.92,1,7.685406,4.990463,0,0,0,1,0,1,0,0,1,0,0,6,6,6,6,4,7,7,6,0,0,0,0,0,0
89,22290.4,7,5.379951,8.76195,0,1,0,1,1,1,1,0,1,1,1,6,6,4,6,4,6,6,5,0,0,0,0,0,1
18,21768.05,3,8.387889,14.60563,0,1,1,1,0,1,1,1,0,1,0,6,6,6,6,7,6,7,6,1,0,0,0,0,0
89,17072.33,0,8.561641,11.32238,0,1,0,1,0,1,1,0,1,0,1,5,5,6,4,7,6,6,5,1,0,0,0,0,0
66,61921.5,10,17.24595,4.065974,0,0,0,1,0,1,0,0,1,1,0,7,7,7,5,5,8,7,7,1,0,0,1,0,0
53,15625.86,2,4.457562,10.74617,0,0,0,1,0,1,0,0,0,0,0,7,7,6,7,4,7,8,8,1,0,0,0,0,1
44,34790.72,1,22.28926,8.719917,0,1,0,1,0,0,0,0,0,1,0,5,6,6,4,6,4,6,5,0,0,0,1,0,0
66,118179.2,4,3.77596,12.48633,0,0,1,1,1,0,0,1,0,1,0,6,6,6,7,6,6,5,5,1,0,0,0,0,1
85,38644.0,1,29.30064,12.26333,0,0,0,1,1,0,0,0,0,0,1,7,7,6,5,6,6,6,8,1,0,0,0,0,1
62,72453.23,2,10.32752,8.236332,0,0,1,1,1,0,1,1,0,0,1,7,6,6,5,6,6,5,6,0,0,0,0,0,1
28,23660.82,1,7.668017,10.79999,0,0,0,1,1,0,1,0,1,0,1,5,5,5,5,6,4,5,6,1,0,0,0,0,0
55,12526.34,3,7.461144,12.17705,0,1,0,1,0,0,0,0,1,1,0,6,6,5,7,6,6,4,6,0,0,0,0,0,1
55,79125.31,2,10.07469,8.854371,0,1,0,1,1,0,1,0,0,0,0,4,5,4,5,5,5,4,5,1,0,1,0,0,0
59,15840.4,0,1.692565,7.194451,0,1,0,1,0,1,1,1,0,1,0,7,6,7,4,7,5,7,5,1,0,0,0,0,0
28,13366.53,0,15.54856,4.705946,0,0,0,1,1,0,1,1,0,1,0,5,5,5,6,5,5,4,6,1,0,0,1,0,0
38,48364.58,2,4.18206,6.220807,0,0,0,1,0,0,0,0,0,0,1,6,7,6,5,6,6,6,6,1,0,0,1,0,0
79,94353.42,1,5.260996,16.97213,0,0,1,1,0,1,1,0,1,0,0,6,5,6,6,7,5,5,6,0,1,0,1,0,0
34,66249.33,1,4.480346,5.548308,0,0,0,1,1,0,0,0,0,1,0,6,5,6,5,6,5,6,6,0,0,0,1,0,0
61,35831.39,9,8.652909,9.16108,0,1,0,1,0,1,1,0,0,1,0,5,5,6,7,5,7,5,6,1,0,0,0,0,0
71,93402.26,2,10.65198,12.41991,1,0,1,0,1,0,0,0,1,1,1,7,7,6,7,5,8,6,6,1,0,0,0,0,0
89,33004.01,0,7.957264,3.719308,0,0,1,1,1,0,1,0,1,1,1,6,7,6,5,6,7,6,5,1,0,0,0,1,0
74,10992.6,1,15.4522,7.997377,0,1,0,1,0,0,0,0,0,0,0,5,5,6,5,6,6,6,6,0,0,0,0,0,1
39,43769.45,4,18.07558,10.21531,0,1,0,1,1,0,1,1,0,1,0,5,6,5,5,6,6,6,5,0,0,0,0,0,1
84,42889.58,1,21.55836,11.2842,0,1,0,1,1,0,0,0,0,0,0,7,7,7,5,5,5,5,5,1,0,0,1,0,0
57,12204.42,0,14.0669,7.210462,0,0,0,1,1,0,0,0,1,0,1,4,4,5,6,6,6,7,6,1,0,0,0,0,0
64,41895.1,0,14.54834,10.9305,1,0,0,1,1,0,0,1,0,0,1,5,6,5,4,8,6,4,6,0,0,0,0,0,1
43,14233.75,4,8.592449,8.080637,0,0,1,1,0,0,1,0,0,0,1,5,5,6,6,5,6,5,5,0,0,0,0,1,0
76,22935.18,1,19.84947,11.97204,0,1,0,1,0,0,0,0,0,0,0,6,6,7,5,5,7,7,7,1,0,0,0,0,1
53,21579.33,2,4.83427,9.419642,0,0,0,1,0,1,1,1,1,1,1,7,7,7,4,5,6,6,7,0,0,0,1,0,0
75,26811.22,0,3.11391,10.9973,0,0,0,1,0,1,1,1,0,1,1,7,7,5,3,7,8,7,5,1,0,0,0,0,0
